"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"TMG/Stock","8991771200381",0
,"TMG/Stock","8991771200374",0
,"TMG/Stock","8991771200398",0
,"TMG/Stock","8992828831367",24
,"TMG/Stock","FM-WX10202361",-4
,"TMG/Stock","8992001033243",139
,"TMG/Stock","8992001033212",57
,"TMG/Stock","FM-WX10202458",0
,"TMG/Stock","FM-WX10202457",7
,"TMG/Stock","FM-WX10202455",0
,"TMG/Stock","FM-WX10202456",0
,"TMG/Stock","FM-WX10202459",0
,"TMG/Stock","8995232700670",2
,"TMG/Stock","IT174",0
,"TMG/Stock","H01A0014",0
,"TMG/Stock","VIVO-0,03-3",0
,"TMG/Stock","VP-VIVO-AMATEUR",1
,"TMG/Stock","VP-VIVO-BEGINNER",1
,"TMG/Stock","VP-VIVO VB",0
,"TMG/Stock","9556564080435",2
,"TMG/Stock","VP-VIVO-EXPERT",0
,"TMG/Stock","9556564080466",6
,"TMG/Stock","8992846223915",0
,"TMG/Stock","8992846223908",0
,"TMG/Stock","VIVO-H20LS-60",0
,"TMG/Stock","VP-VMB-1",-1
,"TMG/Stock","9556564080442",0
,"TMG/Stock","VIVO-SLS-5",0
,"TMG/Stock","VIVO-SH-COS-3",0
,"TMG/Stock","8992846224400",0
,"TMG/Stock","VIVO-SH-XLDR-3",0
,"TMG/Stock","VP-SHBR",0
,"TMG/Stock","VIVO-005",0
,"TMG/Stock","9556564080473",0
,"TMG/Stock","VIVO-UL-60",0
,"TMG/Stock","VIVO-VLB-BLUE",0
,"TMG/Stock","VIVO-VLB-PINK",1
,"TMG/Stock","F04L0015",13
,"TMG/Stock","8994388110302",1
,"TMG/Stock","F04L001625MG",115
,"TMG/Stock","F04L0016",0
,"TMG/Stock","8992837205548",0
,"TMG/Stock","FA-1218",1
,"TMG/Stock","8992837199748",4
,"TMG/Stock","BARCODE0005",40
,"TMG/Stock","FA-0481",23
,"TMG/Stock","FA-0482",1206
,"TMG/Stock","FA-0483",12
,"TMG/Stock","F0010001",9
,"TMG/Stock","FA-0668",1
,"TMG/Stock","8997236090016",1
,"TMG/Stock","8993137678728",0
,"TMG/Stock","8993137576031",0
,"TMG/Stock","8993137698832",0
,"TMG/Stock","8993137698818",0
,"TMG/Stock","8993137680011",0
,"TMG/Stock","8993137680035",0
,"TMG/Stock","8993137691925",0
,"TMG/Stock","8993137691932",0
,"TMG/Stock","8993137695190",0
,"TMG/Stock","8993137677776",0
,"TMG/Stock","8993137690881",0
,"TMG/Stock","8991317693936",0
,"TMG/Stock","8993137679183",0
,"TMG/Stock","8993137679206",0
,"TMG/Stock","8993137685429",0
,"TMG/Stock","8993137685436",0
,"TMG/Stock","8993137685443",0
,"TMG/Stock","8993137685450",0
,"TMG/Stock","8993137574549",0
,"TMG/Stock","8993137678773",0
,"TMG/Stock","8993137680318",0
,"TMG/Stock","8993137680332",0
,"TMG/Stock","8993137693776",0
,"TMG/Stock","8993137697194",0
,"TMG/Stock","8993137678902",0
,"TMG/Stock","8993137679022",0
,"TMG/Stock","8993137679046",0
,"TMG/Stock","8993137681452",0
,"TMG/Stock","8993137680059",0
,"TMG/Stock","8993137680189",2
,"TMG/Stock","8993137680103",0
,"TMG/Stock","8993137680110",0
,"TMG/Stock","8993137680127",0
,"TMG/Stock","8993137680141",1
,"TMG/Stock","8993137680158",0
,"TMG/Stock","8993137680165",0
,"TMG/Stock","8993137698856",0
,"TMG/Stock","8993137574853",0
,"TMG/Stock","8993137694087",0
,"TMG/Stock","8993137694070",0
,"TMG/Stock","8993137691154",0
,"TMG/Stock","8993137694155",0
,"TMG/Stock","8993137701082",0
,"TMG/Stock","8993137701099",0
,"TMG/Stock","1911",0
,"TMG/Stock","8993137700986",0
,"TMG/Stock","8993137701433",0
,"TMG/Stock","8993137701051",0
,"TMG/Stock","8993137701174",1
,"TMG/Stock","8993137701181",0
,"TMG/Stock","8993137700627",0
,"TMG/Stock","8993137700634",0
,"TMG/Stock","8993137700641",0
,"TMG/Stock","8993137700658",0
,"TMG/Stock","8993137700931",0
,"TMG/Stock","8993137700955",0
,"TMG/Stock","8993137700962",0
,"TMG/Stock","8993137700979",0
,"TMG/Stock","8993137701280",0
,"TMG/Stock","8993137701297",0
,"TMG/Stock","8993137701303",0
,"TMG/Stock","8993137694766",0
,"TMG/Stock","8993137694773",0
,"TMG/Stock","8993137694780",0
,"TMG/Stock","8993137694797",0
,"TMG/Stock","8993137694803",0
,"TMG/Stock","8993137694810",0
,"TMG/Stock","8993137694834",0
,"TMG/Stock","8993137694841",0
,"TMG/Stock","8993137694858",0
,"TMG/Stock","8993137694865",0
,"TMG/Stock","8993137694872",0
,"TMG/Stock","8993137698580",0
,"TMG/Stock","8993137698597",0
,"TMG/Stock","8993137698603",0
,"TMG/Stock","8993137693943",0
,"TMG/Stock","8993137693950",0
,"TMG/Stock","8993137693967",0
,"TMG/Stock","8993137690836",0
,"TMG/Stock","8993137690850",0
,"TMG/Stock","8993137688628",0
,"TMG/Stock","8993137572170",0
,"TMG/Stock","8993137678742",0
,"TMG/Stock","8993137572231",0
,"TMG/Stock","8993137701013",0
,"TMG/Stock","8993137678735",0
,"TMG/Stock","8993137688666",0
,"TMG/Stock","8993137691017",0
,"TMG/Stock","8993137691024",0
,"TMG/Stock","8993137680639",0
,"TMG/Stock","8993137680646",0
,"TMG/Stock","8993137694889",0
,"TMG/Stock","8993137694896",0
,"TMG/Stock","8993137694919",0
,"TMG/Stock","8993137694926",0
,"TMG/Stock","8993137694933",0
,"TMG/Stock","8993137694940",0
,"TMG/Stock","8993137694957",0
,"TMG/Stock","8993137694964",0
,"TMG/Stock","8993137694971",0
,"TMG/Stock","8993137694988",0
,"TMG/Stock","8993137695015",0
,"TMG/Stock","8993137695138",0
,"TMG/Stock","8993137695220",0
,"TMG/Stock","8993137695053",0
,"TMG/Stock","8993137695046",0
,"TMG/Stock","8993137695213",0
,"TMG/Stock","8993137695039",0
,"TMG/Stock","8993137695206",0
,"TMG/Stock","8993137695022",0
,"TMG/Stock","8993137698849",0
,"TMG/Stock","8993137695114",0
,"TMG/Stock","8993137695121",0
,"TMG/Stock","8993137692366",0
,"TMG/Stock","8993137678711",1
,"TMG/Stock","8993137690942",0
,"TMG/Stock","8993137697002",0
,"TMG/Stock","8993137698696",0
,"TMG/Stock","8993137692717",1
,"TMG/Stock","8993137691109",0
,"TMG/Stock","8993137692724",0
,"TMG/Stock","8993137691093",0
,"TMG/Stock","8993137693653",0
,"TMG/Stock","8993137575133",2
,"TMG/Stock","8993137692526",0
,"TMG/Stock","8993137692298",0
,"TMG/Stock","8993137684606",0
,"TMG/Stock","8993137692328",0
,"TMG/Stock","8993137692311",0
,"TMG/Stock","8993137692304",0
,"TMG/Stock","8993137684613",0
,"TMG/Stock","8994878000021",0
,"TMG/Stock","8997205100197",0
,"TMG/Stock","8994878000069",1
,"TMG/Stock","686499061038",5
,"TMG/Stock","686499023326",0
,"TMG/Stock","686499012351",0
,"TMG/Stock","686499081142",1
,"TMG/Stock","686499082231",1
,"TMG/Stock","146542780205",14
,"TMG/Stock","686499012733",0
,"TMG/Stock","686499012740",1
,"TMG/Stock","686499082262",0
,"TMG/Stock","686499012375",0
,"TMG/Stock","686499023357",0
,"TMG/Stock","146542790204",0
,"TMG/Stock","146542310204",0
,"TMG/Stock","686499023333",0
,"TMG/Stock","686499011019",4
,"TMG/Stock","686499012559",18
,"TMG/Stock","686499012658",6
,"TMG/Stock","686499012603",1
,"TMG/Stock","686499013655",0
,"TMG/Stock","1465417105",0
,"TMG/Stock","686499081036",2
,"TMG/Stock","686499010494",4
,"TMG/Stock","146542770206",0
,"TMG/Stock","686499081159",0
,"TMG/Stock","686499081012",2
,"TMG/Stock","686499175230",4
,"TMG/Stock","686499012337",0
,"TMG/Stock","686499012399",1
,"TMG/Stock","686499082224",0
,"TMG/Stock","686499081913",2
,"TMG/Stock","686499080831",0
,"TMG/Stock","686499080824",0
,"TMG/Stock","146542760207",0
,"TMG/Stock","686499010517",0
,"TMG/Stock","686499031130",0
,"TMG/Stock","686499039396",0
,"TMG/Stock","686499080817",0
,"TMG/Stock","146542750208",0
,"TMG/Stock","686499013334",3
,"TMG/Stock","686499081128",0
,"TMG/Stock","686499010104",2
,"TMG/Stock","686499012504",4
,"TMG/Stock","686499037781",0
,"TMG/Stock","686499012313",1
,"TMG/Stock","686499035213",0
,"TMG/Stock","FM-WX10202216",0
,"TMG/Stock","4049775572516",0
,"TMG/Stock","4049775570611",0
,"TMG/Stock","4049775525222",0
,"TMG/Stock","4049775530714",0
,"TMG/Stock","4049775538529",0
,"TMG/Stock","4049775560919",0
,"TMG/Stock","4049775561015",0
,"TMG/Stock","4049775007155",0
,"TMG/Stock","4049775575012",0
,"TMG/Stock","4049775575111",0
,"TMG/Stock","4049775532220",0
,"TMG/Stock","4049775596901",0
,"TMG/Stock","4049775596703",0
,"TMG/Stock","4049775597809",0
,"TMG/Stock","4049775597304",0
,"TMG/Stock","4049775597106",0
,"TMG/Stock","4049775590053",0
,"TMG/Stock","4049775591050",0
,"TMG/Stock","4049775598301",0
,"TMG/Stock","4049775590831",0
,"TMG/Stock","4049775590121",0
,"TMG/Stock","4049775591920",0
,"TMG/Stock","4049775592422",0
,"TMG/Stock","4049775592927",0
,"TMG/Stock","4049775593023",0
,"TMG/Stock","4049775595522",0
,"TMG/Stock","4049775595317",0
,"TMG/Stock","4049775595614",0
,"TMG/Stock","4049775595201",0
,"TMG/Stock","4049775595423",0
,"TMG/Stock","4049775536839",0
,"TMG/Stock","4049775536334",0
,"TMG/Stock","4049775536532",0
,"TMG/Stock","FM-WX10202555",0
,"TMG/Stock","WCM0001",0
,"TMG/Stock","8997014181295",0
,"TMG/Stock","FM-WX10202418",1
,"TMG/Stock","FM-WX10202417",1
,"TMG/Stock","8992858588514",0
,"TMG/Stock","8992858588811",0
,"TMG/Stock","FM-WX10202419",0
,"TMG/Stock","FA-0484",0
,"TMG/Stock","FA-0486",58
,"TMG/Stock","F11E0001",69
,"TMG/Stock","FM-WX10202154",9
,"TMG/Stock","6928476700375",0
,"TMG/Stock","FM-1411B259009",21
,"TMG/Stock","FM-1411B259008",28
,"TMG/Stock","FM-WX10202518",130
,"TMG/Stock","F07A0004",1
,"TMG/Stock","F07A0005",3
,"TMG/Stock","YOU-BS-TC",0
,"TMG/Stock","8997227890304",0
,"TMG/Stock","8997227890250",0
,"TMG/Stock","8997227890076",0
,"TMG/Stock","8997227890069",0
,"TMG/Stock","8992741905978",0
,"TMG/Stock","8992741905961",0
,"TMG/Stock","8992741905787",0
,"TMG/Stock","8992741905497",0
,"TMG/Stock","8992741980372",0
,"TMG/Stock","8992741980327",3
,"TMG/Stock","8997010310019",60
,"TMG/Stock","6901070180170",4
,"TMG/Stock","6901070180187",4
,"TMG/Stock","6901070121036",0
,"TMG/Stock","6901070164668",1
,"TMG/Stock","6901070110122",1
,"TMG/Stock","8994591120013",11
,"TMG/Stock","FA-01016",0
,"TMG/Stock","FA-0491",28
,"TMG/Stock","FA-0492",-11
,"TMG/Stock","8994568145308",4
,"TMG/Stock","8999908213006",0
,"TMG/Stock","8999908647900",0
,"TMG/Stock","6901405886692",0
,"TMG/Stock","6901370036191",1
,"TMG/Stock","6901370033268",3
,"TMG/Stock","6901370036078",1
,"TMG/Stock","FA-1227",0
,"TMG/Stock","FA-0493",0
,"TMG/Stock","FA-01167",700
,"TMG/Stock","F01D0002",0
,"TMG/Stock","FA-0569",2
,"TMG/Stock","F08G0010",0
,"TMG/Stock","FA-0671",0
,"TMG/Stock","FA-1236",2
,"TMG/Stock","FA-0494",90
,"TMG/Stock","8992828890425",7
,"TMG/Stock","FM-WX10202582",0
,"TMG/Stock","FM-WX10202583",0
,"TMG/Stock","FM-WX10202377",4
,"TMG/Stock","FA-1238",4
,"TMG/Stock","8992694245404",0
,"TMG/Stock","8992694241055",0
,"TMG/Stock","8992694244056",0
,"TMG/Stock","8992694246166",0
,"TMG/Stock","F05B0003",-10
,"TMG/Stock","F05B0004",30
,"TMG/Stock","LNZYPO1N",18
